BN	TN	SubNum	hand	isTrain	isChanged	symbol	cue	isMasked	digitChangePos	digitChangeValue	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	RT	ET	MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
47	1	3	2	1	0	$	1413521	1	-1	0	610	1	1	4	1	3	5	2	1	540	2075	1535	1	0	0	1	4	1	3	2	1	1	2	2	2	2	2	2	2	1150	1365	1530	1625	1830	1920	2435	2100	1960	0	-1	5900	-1	-1	0	0	0
47	2	3	2	0	0	%	1312453	0	-1	0	804	2	1	3	1	2	4	5	3	490	2205	1715	0	0	1	1	3	1	2	4	5	3	2	2	2	2	2	2	2	1295	1485	1820	2060	2345	2615	2850	2100	1960	0	-1	6225	-1	-1	0	0	0
47	3	3	2	1	0	#	1324353	1	-1	0	942	1	1	3	2	4	3	5	3	580	2170	1590	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1525	2295	2445	2600	2710	2830	2950	2100	1960	0	-1	6330	-1	-1	0	0	0
47	4	3	2	0	0	%	1435324	0	-1	0	819	3	1	4	3	5	3	2	4	525	2520	1995	1	0	0	1	4	3	5	2	2	4	2	2	2	2	2	2	2	1345	1630	1855	2075	2340	3020	3180	2100	1960	0	-1	6555	-1	-1	0	0	0
47	5	3	2	1	1	$	1413521	0	4	1	778	2	1	4	1	3	1	2	1	425	2110	1685	0	0	1	1	4	1	3	1	2	1	2	2	2	2	2	2	2	1205	1435	1650	1850	2345	2595	2760	2100	1960	0	-1	6105	-1	-1	0	0	0
47	6	3	2	1	0	$	1413521	0	-1	0	851	7	1	4	1	3	5	2	1	430	1705	1275	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1285	1475	1665	2085	2230	2305	2410	2100	1960	0	-1	5775	-1	-1	0	0	0
47	7	3	2	1	0	#	1324353	1	-1	0	666	2	1	3	2	4	3	5	3	410	1790	1380	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1080	1230	1335	1485	1610	1710	2310	2100	1960	0	-1	5675	-1	-1	0	0	0
47	8	3	2	0	0	%	1534231	0	-1	0	607	2	1	5	3	4	2	3	1	515	2180	1665	0	0	1	1	5	3	4	2	3	1	2	2	2	2	2	2	2	1125	1340	1615	1875	2175	2405	2685	2100	1960	0	-1	6005	-1	-1	0	0	0
47	9	3	2	0	0	%	1312453	0	-1	0	804	2	1	3	1	2	4	5	3	475	2360	1885	0	0	1	1	3	1	2	4	5	3	2	2	2	2	2	2	2	1280	1490	1820	2155	2455	2810	3025	2100	1960	0	-1	6380	-1	-1	0	0	0
47	10	3	2	0	0	%	5253421	0	-1	0	706	7	5	2	5	3	4	2	1	685	2130	1445	0	0	1	5	2	5	3	4	2	1	2	2	2	2	2	2	2	1395	1575	1800	2065	2345	2565	2705	2100	1960	0	-1	6055	-1	-1	0	0	0
47	11	3	2	1	0	$	1413521	1	-1	0	845	7	1	4	1	3	5	2	1	480	1835	1355	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1325	1615	1915	2105	2320	2325	2480	2100	1960	0	-1	5895	-1	-1	0	0	0
47	12	3	2	1	0	#	1324353	0	-1	0	813	2	1	3	2	4	3	5	3	420	1765	1345	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1235	1410	1600	1865	2095	2315	2425	2100	1960	0	-1	5795	-1	-1	0	0	0
47	13	3	2	1	1	$	1413521	0	2	2	677	1	1	4	2	3	5	2	1	500	2985	2485	1	0	0	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1180	1470	1660	2400	2850	3215	3500	2100	1960	0	-1	6880	-1	-1	0	0	0
47	14	3	2	0	0	%	5142313	0	-1	0	930	1	5	1	4	2	3	1	3	495	3605	3110	0	0	1	5	1	4	2	3	1	3	2	2	2	2	2	2	2	1425	1940	2390	2840	3265	3905	4320	2100	1960	0	-1	7750	-1	-1	0	0	0
47	15	3	2	0	0	%	3243135	0	-1	0	661	3	3	2	4	3	1	3	5	830	2175	1345	0	0	1	3	2	4	3	1	3	5	2	2	2	2	2	2	2	1495	1655	1860	2050	2345	2500	2655	2100	1960	0	-1	6055	-1	-1	0	0	0
47	16	3	2	0	0	%	5253421	0	-1	0	706	7	5	2	5	3	4	2	1	580	2055	1475	0	0	2	5	2	5	3	4	2	1	2	2	2	2	2	2	2	1290	1470	1695	1980	2270	2470	2595	2100	1960	0	-1	5980	-1	-1	0	0	0
47	17	3	2	1	0	$	1413521	1	-1	0	845	7	1	4	1	3	5	2	1	410	1420	1010	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1255	1445	1625	1750	1890	1925	2080	2100	1960	0	-1	5480	-1	-1	0	0	0
47	18	3	2	1	0	$	1413521	1	-1	0	610	1	1	4	1	3	5	2	1	400	1715	1315	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1010	1190	1355	1760	1935	2005	2105	2100	1960	0	-1	5540	-1	-1	0	0	0
47	19	3	2	1	0	$	1413521	1	-1	0	609	3	1	4	1	3	5	2	1	365	1395	1030	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	975	1140	1310	1480	1625	1710	1805	2100	1960	0	-1	5220	-1	-1	0	0	0
47	20	3	2	1	0	$	1413521	0	-1	0	709	2	1	4	1	3	5	2	1	365	1745	1380	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1075	1315	1525	1755	2025	2185	2290	2100	1960	0	-1	5670	-1	-1	0	0	0
47	21	3	2	1	1	#	1324353	0	4	2	897	7	1	3	2	4	2	5	3	615	2520	1905	0	0	1	1	3	2	4	2	5	3	2	2	2	2	2	2	2	1515	1740	1995	2275	2745	3060	3255	2100	1960	0	-1	6635	-1	-1	0	0	0
47	22	3	2	1	0	$	1413521	0	-1	0	851	7	1	4	1	3	5	2	1	420	1630	1210	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1275	1510	1780	2000	2120	2190	2280	2100	1960	0	-1	5700	-1	-1	0	0	0
47	23	3	2	1	0	$	1413521	1	-1	0	610	1	1	4	1	3	5	2	1	390	1655	1265	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1000	1170	1350	1680	1825	1930	2065	2100	1960	0	-1	5480	-1	-1	0	0	0
47	24	3	2	1	1	$	1413521	0	3	2	899	3	1	4	1	2	5	2	1	455	1890	1435	0	0	3	1	4	1	2	5	2	1	2	2	2	2	2	2	2	1355	1575	1770	2060	2280	2515	2610	2100	1960	0	-1	6005	-1	-1	0	0	0
48	1	3	2	0	0	%	5253421	0	-1	0	706	7	5	2	5	3	4	2	1	650	1995	1345	0	0	1	5	2	5	3	4	2	1	2	2	2	2	2	2	2	1360	1550	1760	2005	2250	2445	2560	1984.5	1852.2	0	-1	5920	-1	-1	0	0	0
48	2	3	2	0	0	%	4135124	0	-1	0	760	7	4	1	3	5	1	2	4	775	2445	1670	0	0	1	4	1	3	5	1	2	4	2	2	2	2	2	2	2	1535	1825	2050	2280	2700	2920	3040	1984.5	1852.2	0	-1	6420	-1	-1	0	0	0
48	3	3	2	1	0	#	1324353	0	-1	0	643	3	1	3	2	4	3	5	3	405	2135	1730	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1050	1255	1465	1730	1945	2065	2620	1984.5	1852.2	0	-1	5995	-1	-1	0	0	0
48	4	3	2	1	0	#	1324353	0	-1	0	657	7	1	3	2	4	3	5	3	420	1610	1190	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1080	1290	1480	1680	1845	1970	2090	1984.5	1852.2	0	-1	5485	-1	-1	0	0	0
48	5	3	2	1	0	#	1324353	1	-1	0	896	3	1	3	2	4	3	5	3	425	1600	1175	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1325	1495	1640	1830	2005	2145	2290	1984.5	1852.2	0	-1	5715	-1	-1	0	0	0
48	6	3	2	1	1	#	1324353	0	2	5	818	7	1	3	5	4	3	5	3	355	2320	1965	1	0	0	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1175	1385	1620	2450	2725	2855	2975	1984.5	1852.2	0	-1	6355	-1	-1	0	0	0
48	7	3	2	1	0	#	1324353	0	-1	0	643	3	1	3	2	4	3	5	3	440	1920	1480	0	0	2	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1085	1345	1575	1820	2155	2300	2405	1984.5	1852.2	0	-1	5780	-1	-1	0	0	0
48	8	3	2	0	0	%	1312453	0	-1	0	804	2	1	3	1	2	4	5	3	535	2615	2080	0	0	1	1	3	1	2	4	5	3	2	2	2	2	2	2	2	1340	1610	1910	2210	2535	2855	3240	1984.5	1852.2	0	-1	6635	-1	-1	0	0	0
48	9	3	2	0	0	%	3243135	0	-1	0	661	3	3	2	4	3	1	3	5	605	2010	1405	0	0	1	3	2	4	3	1	3	5	2	2	2	2	2	2	2	1270	1480	1710	1925	2185	2350	2485	1984.5	1852.2	0	-1	5890	-1	-1	0	0	0
48	10	3	2	1	0	$	1413521	0	-1	0	903	1	1	4	1	3	5	2	1	445	2485	2040	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1350	1640	2010	2320	2620	2940	3225	1984.5	1852.2	0	-1	6605	-1	-1	0	0	0
48	11	3	2	1	0	$	1413521	0	-1	0	903	1	1	4	1	3	5	2	1	515	2310	1795	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1420	1715	1950	2280	2565	2905	3035	1984.5	1852.2	0	-1	6430	-1	-1	0	0	0
48	12	3	2	1	0	$	1413521	0	-1	0	731	3	1	4	1	3	5	2	1	495	1710	1215	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1230	1420	1640	1910	2100	2195	2265	1984.5	1852.2	0	-1	5660	-1	-1	0	0	0
48	13	3	2	1	0	$	1413521	0	-1	0	903	1	1	4	1	3	5	2	1	405	2020	1615	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1310	1655	1970	2260	2560	2695	2775	1984.5	1852.2	0	-1	6140	-1	-1	0	0	0
48	14	3	2	1	0	#	1324353	0	-1	0	657	7	1	3	2	4	3	5	3	490	2470	1980	1	0	0	1	3	4	4	3	5	3	2	2	2	2	2	2	2	1150	1455	1835	2490	2715	2835	2945	1984.5	1852.2	0	-1	6345	-1	-1	0	0	0
48	15	3	2	1	0	#	1324353	1	-1	0	896	3	1	3	2	4	3	5	3	470	1845	1375	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1370	1785	2010	2160	2290	2420	2550	1984.5	1852.2	0	-1	5960	-1	-1	0	0	0
48	16	3	2	1	0	#	1324353	1	-1	0	666	2	1	3	2	4	3	5	3	410	1550	1140	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1080	1250	1400	1575	1765	1900	2035	1984.5	1852.2	0	-1	5435	-1	-1	0	0	0
48	17	3	2	0	0	%	5142313	0	-1	0	930	1	5	1	4	2	3	1	3	600	3825	3225	0	0	1	5	1	4	2	3	1	3	2	2	2	2	2	2	2	1530	2015	2495	3000	3545	4120	4515	1984.5	1852.2	0	-1	7970	-1	-1	0	0	0
48	18	3	2	1	0	#	1324353	0	-1	0	754	1	1	3	2	4	3	5	3	485	2300	1815	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1240	1630	1975	2315	2615	2760	2865	1984.5	1852.2	0	-1	6270	-1	-1	0	0	0
48	19	3	2	0	0	%	5253421	0	-1	0	706	7	5	2	5	3	4	2	1	635	2160	1525	0	0	1	5	2	5	3	4	2	1	2	2	2	2	2	2	2	1345	1550	1810	2045	2355	2540	2660	1984.5	1852.2	0	-1	6085	-1	-1	0	0	0
48	20	3	2	0	0	%	3243135	0	-1	0	661	3	3	2	4	3	1	3	5	860	2260	1400	0	0	1	3	2	4	3	1	3	5	2	2	2	2	2	2	2	1525	1690	1900	2105	2430	2575	2710	1984.5	1852.2	0	-1	6140	-1	-1	0	0	0
48	21	3	2	1	0	$	1413521	0	-1	0	709	2	1	4	1	3	5	2	1	400	1625	1225	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1110	1350	1570	1810	1940	2040	2150	1984.5	1852.2	0	-1	5550	-1	-1	0	0	0
48	22	3	2	1	1	$	1413521	0	3	4	758	7	1	4	1	4	5	2	1	425	2330	1905	0	0	1	1	4	1	4	5	2	1	2	2	2	2	2	2	2	1185	1455	1840	2090	2455	2755	2890	1984.5	1852.2	0	-1	6305	-1	-1	0	0	0
48	23	3	2	1	0	$	1413521	1	-1	0	845	7	1	4	1	3	5	2	1	625	1565	940	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1470	1650	1830	1970	2050	2140	2235	1984.5	1852.2	0	-1	5625	-1	-1	0	0	0
48	24	3	2	1	1	$	1413521	0	2	2	771	3	1	4	2	3	5	2	1	475	2340	1865	0	0	1	1	4	2	3	5	2	1	2	2	2	2	2	2	2	1250	1615	2020	2315	2615	2820	2935	1984.5	1852.2	0	-1	6330	-1	-1	0	0	0
49	1	3	2	1	0	$	1413521	1	-1	0	653	2	1	4	1	3	5	2	1	355	1355	1000	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1010	1175	1325	1475	1610	1715	1820	1984.5	1852.2	0	-1	5225	-1	-1	0	0	0
49	2	3	2	0	0	%	3512154	0	-1	0	910	1	3	5	1	2	1	5	4	490	3665	3175	0	0	1	3	5	1	2	1	5	4	2	2	2	2	2	2	2	1400	1855	2505	2930	3435	3980	4355	1984.5	1852.2	0	-1	7790	-1	-1	0	0	0
49	3	3	2	0	0	%	1312453	0	-1	0	804	2	1	3	1	2	4	5	3	545	2395	1850	0	0	1	1	3	1	2	4	5	3	2	2	2	2	2	2	2	1350	1560	1855	2170	2530	2810	2995	1984.5	1852.2	0	-1	6415	-1	-1	0	0	0
49	4	3	2	1	0	#	1324353	0	-1	0	813	2	1	3	2	4	3	5	3	435	1980	1545	0	0	2	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1250	1465	1710	2035	2335	2520	2620	1984.5	1852.2	0	-1	6010	-1	-1	0	0	0
49	5	3	2	0	0	%	3243135	0	-1	0	661	3	3	2	4	3	1	3	5	755	2325	1570	0	0	1	3	2	4	3	1	3	5	2	2	2	2	2	2	2	1420	1640	1890	2145	2410	2620	2790	1984.5	1852.2	0	-1	6205	-1	-1	0	0	0
49	6	3	2	1	0	#	1324353	0	-1	0	643	3	1	3	2	4	3	5	3	575	1920	1345	0	0	2	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1220	1450	1680	1990	2170	2300	2395	1984.5	1852.2	0	-1	5780	-1	-1	0	0	0
49	7	3	2	0	0	%	5142313	0	-1	0	930	1	5	1	4	2	3	1	3	550	3470	2920	0	0	1	5	1	4	2	3	1	3	2	2	2	2	2	2	2	1480	1945	2410	2855	3325	3825	4185	1984.5	1852.2	0	-1	7615	-1	-1	0	0	0
49	8	3	2	1	0	#	1324353	1	-1	0	896	3	1	3	2	4	3	5	3	455	1760	1305	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1355	1565	1820	2055	2205	2340	2475	1984.5	1852.2	0	-1	5875	-1	-1	0	0	0
49	9	3	2	0	0	%	1534231	0	-1	0	607	2	1	5	3	4	2	3	1	510	2440	1930	0	0	1	1	5	3	4	2	3	1	2	2	2	2	2	2	2	1120	1395	1680	1995	2310	2550	2830	1984.5	1852.2	0	-1	6265	-1	-1	0	0	0
49	10	3	2	1	0	#	1324353	1	-1	0	666	2	1	3	2	4	3	5	3	390	1535	1145	0	0	3	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1060	1250	1395	1575	1710	1875	2010	1984.5	1852.2	0	-1	5420	-1	-1	0	0	0
49	11	3	2	1	0	$	1413521	0	-1	0	709	2	1	4	1	3	5	2	1	285	1410	1125	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	995	1205	1375	1595	1740	1835	1920	1984.5	1852.2	0	-1	5335	-1	-1	0	0	0
49	12	3	2	1	0	$	1413521	1	-1	0	609	3	1	4	1	3	5	2	1	455	1535	1080	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1065	1290	1495	1655	1780	1850	1940	1984.5	1852.2	0	-1	5360	-1	-1	0	0	0
49	13	3	2	0	0	%	3512154	0	-1	0	910	1	3	5	1	2	1	5	4	670	4055	3385	0	0	1	3	5	1	2	1	5	4	2	2	2	2	2	2	2	1580	2050	2650	3105	3665	4245	4730	1984.5	1852.2	0	-1	8180	-1	-1	0	0	0
49	14	3	2	1	0	$	1413521	1	-1	0	653	2	1	4	1	3	5	2	1	470	1960	1490	0	0	2	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1125	1720	1955	2085	2205	2290	2395	1984.5	1852.2	0	-1	5830	-1	-1	0	0	0
49	15	3	2	1	0	#	1324353	0	-1	0	657	7	1	3	2	4	3	5	3	445	1945	1500	0	0	2	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1105	1360	1630	1965	2175	2290	2405	1984.5	1852.2	0	-1	5820	-1	-1	0	0	0
49	16	3	2	0	0	%	1312453	0	-1	0	804	2	1	3	1	2	4	5	3	570	2505	1935	0	0	1	1	3	1	2	4	5	3	2	2	2	2	2	2	2	1375	1600	1895	2190	2515	2795	3075	1984.5	1852.2	0	-1	6525	-1	-1	0	0	0
49	17	3	2	1	0	#	1324353	1	-1	0	896	3	1	3	2	4	3	5	3	385	2085	1700	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1285	1420	1550	1700	1855	2010	2810	1984.5	1852.2	0	-1	6200	-1	-1	0	0	0
49	18	3	2	0	0	%	3512154	0	-1	0	910	1	3	5	1	2	1	5	4	470	3525	3055	0	0	1	3	5	1	2	1	5	4	2	2	2	2	2	2	2	1380	1845	2380	2840	3310	3780	4200	1984.5	1852.2	0	-1	7650	-1	-1	0	0	0
49	19	3	2	1	1	#	1324353	0	4	2	813	1	1	3	2	4	2	5	3	500	2580	2080	1	0	0	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1315	1680	2055	2405	2580	2725	3205	1984.5	1852.2	0	-1	6610	-1	-1	0	0	0
49	20	3	2	1	0	#	1324353	1	-1	0	942	1	1	3	2	4	3	5	3	950	2505	1555	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1895	2405	2635	2820	2960	3120	3250	1984.5	1852.2	0	-1	6665	-1	-1	0	0	0
49	21	3	2	1	0	$	1413521	1	-1	0	845	7	1	4	1	3	5	2	1	470	2660	2190	0	0	1	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1315	2285	2695	2945	3090	3160	3275	1984.5	1852.2	0	-1	6720	-1	-1	0	0	0
49	22	3	2	1	0	#	1324353	0	-1	0	813	2	1	3	2	4	3	5	3	540	2240	1700	0	0	1	1	3	2	4	3	5	3	2	2	2	2	2	2	2	1355	1605	1855	2355	2615	2755	2875	1984.5	1852.2	0	-1	6270	-1	-1	0	0	0
49	23	3	2	1	0	$	1413521	1	-1	0	610	1	1	4	1	3	5	2	1	800	1830	1030	0	0	3	1	4	1	3	5	2	1	2	2	2	2	2	2	2	1410	1615	1790	1925	2055	2115	2200	1984.5	1852.2	0	-1	5655	-1	-1	0	0	0
49	24	3	2	1	1	#	1324353	0	2	1	680	3	1	3	1	4	3	5	3	570	2465	1895	0	0	1	1	3	1	4	3	5	3	2	2	2	2	2	2	2	1250	1455	1845	2260	2715	2855	2960	1984.5	1852.2	0	-1	6360	-1	-1	0	0	0
