BN	TN	SubNum	hand	isTrain	isChanged	symbol	cue	isMasked	digitChangePos	digitChangeValue	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	RT	ET	MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
41	6	4	2	0	0	%	3142545	0	-1	0	959	7	3	1	4	2	5	4	5	775	2715	1940	0	0	1	3	1	4	2	5	4	5	2	2	2	2	2	2	2	1735	1970	2200	2485	2775	3105	3550	2131.5	1989.4	0	-1	6890	-1	-1	0	0	0
41	7	4	2	0	0	%	1253435	0	-1	0	843	2	1	2	5	3	4	3	5	580	2520	1940	0	0	1	1	2	5	3	4	3	5	2	2	2	2	2	2	2	1425	1670	2020	2330	2640	2950	3250	2131.5	1989.4	0	-1	6580	-1	-1	0	0	0
41	8	4	2	1	0	$	3412151	1	-1	0	923	7	3	4	1	2	1	5	1	470	1330	860	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1395	1545	1655	1745	1955	2050	2160	2131.5	1989.4	0	-1	5470	-1	-1	0	0	0
41	9	4	2	0	0	%	3142545	0	-1	0	959	7	3	1	4	2	5	4	5	720	2305	1585	0	0	1	3	1	4	2	5	4	5	2	2	2	2	2	2	2	1680	1825	2090	2350	2680	2960	3155	2131.5	1989.4	0	-1	6480	-1	-1	0	0	0
41	10	4	2	1	1	#	2125341	0	4	1	682	2	2	1	2	5	1	4	1	565	2355	1790	0	0	1	2	1	2	5	1	4	1	2	2	2	2	2	2	2	1250	1410	1805	2055	2380	2690	2950	2131.5	1989.4	0	-1	6255	-1	-1	0	0	0
41	11	4	2	0	0	%	3124215	0	-1	0	752	1	3	1	2	4	2	1	5	595	3500	2905	0	0	1	3	1	2	4	2	1	5	2	2	2	2	2	2	2	1350	1810	2295	2810	3235	3755	4175	2131.5	1989.4	0	-1	7470	-1	-1	0	0	0
41	12	4	2	0	0	%	3124215	0	-1	0	752	1	3	1	2	4	2	1	5	615	3825	3210	0	0	1	3	1	2	4	2	1	5	2	2	2	2	2	2	2	1370	1860	2330	2830	3410	3990	4425	2131.5	1989.4	0	-1	7795	-1	-1	0	0	0
41	13	4	2	1	1	$	3412151	0	2	3	971	2	3	4	3	2	1	5	1	545	2710	2165	0	0	1	3	4	3	2	1	5	1	2	2	2	2	2	2	2	1520	1695	2270	2700	3090	3335	3570	2131.5	1989.4	0	-1	6900	-1	-1	0	0	0
41	14	4	2	0	0	%	3142545	0	-1	0	959	7	3	1	4	2	5	4	5	815	2605	1790	0	0	1	3	1	4	2	5	4	5	2	2	2	2	2	2	2	1775	2005	2295	2590	2845	3180	3425	2131.5	1989.4	0	-1	6780	-1	-1	0	0	0
41	15	4	2	1	0	$	3412151	1	-1	0	925	2	3	4	1	2	1	5	1	505	1850	1345	1	0	0	3	4	2	1	5	1	1	2	2	2	2	2	2	2	1430	1580	1825	2095	2205	2320	2670	2131.5	1989.4	0	-1	5990	-1	-1	0	0	0
41	16	4	2	1	0	#	2125341	0	-1	0	992	7	2	1	2	5	3	4	1	725	2120	1395	0	0	2	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1720	1855	2270	2555	2770	2900	3010	2131.5	1989.4	0	-1	6330	-1	-1	0	0	0
41	17	4	2	1	0	#	2125341	1	-1	0	709	2	2	1	2	5	3	4	1	555	1425	870	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1265	1410	1560	1690	1825	1940	2045	2131.5	1989.4	0	-1	5350	-1	-1	0	0	0
41	18	4	2	0	0	%	1253435	0	-1	0	843	2	1	2	5	3	4	3	5	615	2520	1905	0	0	1	1	2	5	3	4	3	5	2	2	2	2	2	2	2	1460	1740	2045	2335	2635	2980	3250	2131.5	1989.4	0	-1	6580	-1	-1	0	0	0
41	19	4	2	1	1	$	3412151	0	4	4	714	3	3	4	1	2	4	5	1	475	2315	1840	0	0	1	3	4	1	2	4	5	1	2	2	2	2	2	2	2	1190	1410	1625	1835	2250	2655	2935	2131.5	1989.4	0	-1	6245	-1	-1	0	0	0
41	20	4	2	1	0	#	2125341	0	-1	0	802	1	2	1	2	5	3	4	1	425	2370	1945	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1230	1385	1635	2125	2400	2740	3065	2131.5	1989.4	0	-1	6390	-1	-1	0	0	0
41	21	4	2	1	1	$	3412151	0	3	4	985	1	3	4	1	4	1	5	1	625	3715	3090	0	0	1	3	4	1	4	1	5	1	2	2	2	2	2	2	2	1610	2095	2570	3140	3605	4085	4600	2131.5	1989.4	0	-1	7915	-1	-1	0	0	0
41	22	4	2	1	0	$	3412151	1	-1	0	713	3	3	4	1	2	1	5	1	450	1395	945	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1165	1320	1455	1575	1790	1895	2010	2131.5	1989.4	0	-1	5325	-1	-1	0	0	0
41	23	4	2	1	1	#	2125341	0	3	1	936	1	2	1	2	1	3	4	1	555	2630	2075	1	0	0	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1495	1630	1970	2140	2865	3230	3490	2131.5	1989.4	0	-1	6785	-1	-1	0	0	0
41	24	4	2	1	0	#	2125341	1	-1	0	900	7	2	1	2	5	3	4	1	830	1710	880	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1730	1860	2000	2125	2245	2370	2495	2131.5	1989.4	0	-1	5825	-1	-1	0	0	0
42	1	4	2	1	0	#	2125341	0	-1	0	848	3	2	1	2	5	3	4	1	450	1665	1215	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1300	1410	1600	1885	2105	2300	2415	2131.5	1989.4	0	-1	5730	-1	-1	0	0	0
42	2	4	2	1	0	#	2125341	0	-1	0	802	1	2	1	2	5	3	4	1	500	2965	2465	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1305	1590	2020	2550	2995	3345	3680	2131.5	1989.4	0	-1	6985	-1	-1	0	0	0
42	3	4	2	1	0	#	2125341	1	-1	0	994	3	2	1	2	5	3	4	1	420	1335	915	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1415	1565	1710	1840	1970	2100	2215	2131.5	1989.4	0	-1	5545	-1	-1	0	0	0
42	4	4	2	1	1	$	3412151	0	2	3	658	3	3	4	3	2	1	5	1	500	2685	2185	0	0	1	3	4	3	2	1	5	1	2	2	2	2	2	2	2	1160	1300	2115	2510	2815	3015	3220	2131.5	1989.4	0	-1	6560	-1	-1	0	0	0
42	5	4	2	0	0	%	4143512	0	-1	0	970	2	4	1	4	3	5	1	2	860	2980	2120	0	0	1	4	1	4	3	5	1	2	2	2	2	2	2	2	2	1830	2045	2465	2755	3220	3510	3845	2131.5	1989.4	0	-1	7165	-1	-1	0	0	0
42	6	4	2	0	0	%	3435213	0	-1	0	966	1	3	4	3	5	2	1	3	640	3870	3230	0	0	1	3	4	3	5	2	1	3	2	2	2	2	2	2	2	1610	2330	2790	3330	3875	4270	4745	2131.5	1989.4	0	-1	8055	-1	-1	0	0	0
42	7	4	2	0	0	%	3142545	0	-1	0	959	7	3	1	4	2	5	4	5	800	2560	1760	0	0	1	3	1	4	2	5	4	5	2	2	2	2	2	2	2	1760	1990	2215	2475	2790	3060	3365	2131.5	1989.4	0	-1	6735	-1	-1	0	0	0
42	8	4	2	0	0	%	3435125	0	-1	0	680	3	3	4	3	5	1	2	5	770	2375	1605	0	0	1	3	4	3	5	1	2	5	2	2	2	2	2	2	2	1450	1685	1935	2170	2405	2645	2920	2131.5	1989.4	0	-1	6270	-1	-1	0	0	0
42	9	4	2	1	0	$	3412151	1	-1	0	769	1	3	4	1	2	1	5	1	550	1645	1095	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1320	1460	1595	1720	2060	2165	2305	2131.5	1989.4	0	-1	5630	-1	-1	0	0	0
42	10	4	2	0	0	%	4143512	0	-1	0	970	2	4	1	4	3	5	1	2	845	2740	1895	0	0	1	4	1	4	3	5	1	2	2	2	2	2	2	2	2	1815	2030	2325	2610	2955	3290	3585	2131.5	1989.4	0	-1	6925	-1	-1	0	0	0
42	11	4	2	1	1	#	2125341	0	2	3	679	1	2	1	3	5	3	4	1	545	3105	2560	0	0	1	2	1	3	5	3	4	1	2	2	2	2	2	2	2	1225	1485	2020	2575	3100	3355	3665	2131.5	1989.4	0	-1	7000	-1	-1	0	0	0
42	12	4	2	1	0	$	3412151	1	-1	0	769	1	3	4	1	2	1	5	1	540	1855	1315	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1310	1470	1875	2005	2290	2380	2510	2131.5	1989.4	0	-1	5840	-1	-1	0	0	0
42	13	4	2	1	0	$	3412151	0	-1	0	626	3	3	4	1	2	1	5	1	465	1695	1230	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1095	1255	1455	1640	1915	2095	2210	2131.5	1989.4	0	-1	5540	-1	-1	0	0	0
42	14	4	2	1	0	$	3412151	1	-1	0	769	1	3	4	1	2	1	5	1	460	1285	825	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1230	1365	1495	1590	1775	1860	1975	2131.5	1989.4	0	-1	5270	-1	-1	0	0	0
42	15	4	2	1	0	#	2125341	1	-1	0	709	2	2	1	2	5	3	4	1	420	1325	905	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1130	1255	1430	1545	1665	1800	1910	2131.5	1989.4	0	-1	5250	-1	-1	0	0	0
42	16	4	2	1	0	$	3412151	0	-1	0	611	1	3	4	1	2	1	5	1	465	2615	2150	0	0	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1080	1355	1780	2230	2740	3000	3125	2131.5	1989.4	0	-1	6445	-1	-1	0	0	0
42	17	4	2	0	0	%	3435213	0	-1	0	966	1	3	4	3	5	2	1	3	920	4625	3705	0	0	1	3	4	3	5	2	1	3	2	2	2	2	2	2	2	1890	2470	2980	3680	4230	4760	5460	2131.5	1989.4	0	-1	8810	-1	-1	0	0	0
42	18	4	2	0	0	%	2535214	0	-1	0	817	3	2	5	3	5	2	1	4	900	2895	1995	0	0	1	2	5	3	5	2	1	4	2	2	2	2	2	2	2	1720	1975	2215	2555	2870	3185	3570	2131.5	1989.4	0	-1	6930	-1	-1	0	0	0
42	19	4	2	1	0	#	2125341	1	-1	0	924	1	2	1	2	5	3	4	1	555	1895	1340	1	0	0	2	2	5	3	4	1	1	2	2	2	2	2	2	2	1480	1790	1955	2075	2215	2350	2695	2131.5	1989.4	0	-1	6035	-1	-1	0	0	0
42	20	4	2	1	0	#	2125341	0	-1	0	848	3	2	1	2	5	3	4	1	510	1655	1145	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1360	1530	1695	1855	2035	2270	2410	2131.5	1989.4	0	-1	5720	-1	-1	0	0	0
42	21	4	2	1	0	#	2125341	0	-1	0	848	3	2	1	2	5	3	4	1	560	1930	1370	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1410	1545	1840	2030	2205	2535	2695	2131.5	1989.4	0	-1	5995	-1	-1	0	0	0
42	22	4	2	1	0	$	3412151	1	-1	0	713	3	3	4	1	2	1	5	1	765	1650	885	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1480	1605	1770	1875	2070	2175	2270	2131.5	1989.4	0	-1	5580	-1	-1	0	0	0
42	23	4	2	1	0	$	3412151	0	-1	0	991	2	3	4	1	2	1	5	1	550	1895	1345	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1545	1740	2015	2180	2445	2675	2795	2131.5	1989.4	0	-1	6105	-1	-1	0	0	0
42	24	4	2	1	0	#	2125341	1	-1	0	900	7	2	1	2	5	3	4	1	660	1620	960	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1560	1690	1875	2010	2155	2285	2400	2131.5	1989.4	0	-1	5735	-1	-1	0	0	0
43	1	4	2	0	0	%	3435125	0	-1	0	680	3	3	4	3	5	1	2	5	715	2425	1710	0	0	1	3	4	3	5	1	2	5	2	2	2	2	2	2	2	1395	1630	1880	2120	2395	2655	2985	2026.5	1891.4	0	-1	6320	-1	-1	0	0	0
43	2	4	2	0	0	%	2535214	0	-1	0	817	3	2	5	3	5	2	1	4	810	2955	2145	0	0	1	2	5	3	5	2	1	4	2	2	2	2	2	2	2	1630	1920	2155	2430	2970	3395	3660	2026.5	1891.4	0	-1	6990	-1	-1	0	0	0
43	3	4	2	1	0	$	3412151	0	-1	0	991	2	3	4	1	2	1	5	1	530	1990	1460	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1525	1680	2020	2230	2515	2705	2870	2026.5	1891.4	0	-1	6200	-1	-1	0	0	0
43	4	4	2	0	0	%	1253435	0	-1	0	843	2	1	2	5	3	4	3	5	615	3055	2440	0	0	1	1	2	5	3	4	3	5	2	2	2	2	2	2	2	1460	1705	2060	2350	2745	3490	3750	2026.5	1891.4	0	-1	7115	-1	-1	0	0	0
43	5	4	2	1	0	#	2125341	1	-1	0	924	1	2	1	2	5	3	4	1	435	1390	955	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1360	1520	1675	1805	1925	2065	2185	2026.5	1891.4	0	-1	5530	-1	-1	0	0	0
43	6	4	2	1	1	$	3412151	0	2	5	897	1	3	4	5	2	1	5	1	510	3135	2625	0	0	1	3	4	5	2	1	5	1	2	2	2	2	2	2	2	1410	1635	2165	2675	3300	3740	3905	2026.5	1891.4	0	-1	7250	-1	-1	0	0	0
43	7	4	2	0	0	%	4143512	0	-1	0	970	2	4	1	4	3	5	1	2	795	2530	1735	0	0	1	4	1	4	3	5	1	2	2	2	2	2	2	2	2	1765	1985	2265	2520	2885	3180	3405	2026.5	1891.4	0	-1	6715	-1	-1	0	0	0
43	8	4	2	0	0	%	3425212	0	-1	0	765	7	3	4	2	5	2	1	2	675	2195	1520	0	0	1	3	4	2	5	2	1	2	2	2	2	2	2	2	2	1440	1680	1930	2150	2385	2640	2830	2026.5	1891.4	0	-1	6175	-1	-1	0	0	0
43	9	4	2	0	0	%	3425212	0	-1	0	765	7	3	4	2	5	2	1	2	825	2295	1470	0	0	1	3	4	2	5	2	1	2	2	2	2	2	2	2	2	1590	1765	1995	2235	2470	2740	2935	2026.5	1891.4	0	-1	6275	-1	-1	0	0	0
43	10	4	2	1	0	#	2125341	0	-1	0	992	7	2	1	2	5	3	4	1	625	2045	1420	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1620	1805	1990	2205	2380	2700	2905	2026.5	1891.4	0	-1	6255	-1	-1	0	0	0
43	11	4	2	1	0	$	3412151	0	-1	0	626	3	3	4	1	2	1	5	1	710	2875	2165	1	0	0	4	4	1	2	1	5	1	2	2	2	2	2	2	2	1340	1975	2335	2600	2970	3230	3375	2026.5	1891.4	0	-1	6720	-1	-1	0	0	0
43	12	4	2	0	0	%	3425212	0	-1	0	765	7	3	4	2	5	2	1	2	755	2760	2005	0	0	1	3	4	2	5	2	1	2	2	2	2	2	2	2	2	1520	1700	1940	2260	3030	3270	3395	2026.5	1891.4	0	-1	6740	-1	-1	0	0	0
43	13	4	2	0	0	%	3435125	0	-1	0	680	3	3	4	3	5	1	2	5	605	2525	1920	0	0	1	3	4	3	5	1	2	5	2	2	2	2	2	2	2	1285	1515	1750	2000	2355	2625	3085	2026.5	1891.4	0	-1	6420	-1	-1	0	0	0
43	14	4	2	0	0	%	3124215	0	-1	0	752	1	3	1	2	4	2	1	5	560	3430	2870	0	0	1	3	1	2	4	2	1	5	2	2	2	2	2	2	2	1315	1780	2225	2725	3175	3625	4035	2026.5	1891.4	0	-1	7400	-1	-1	0	0	0
43	15	4	2	1	0	$	3412151	0	-1	0	733	7	3	4	1	2	1	5	1	675	1700	1025	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1410	1565	1735	1860	2130	2220	2335	2026.5	1891.4	0	-1	5650	-1	-1	0	0	0
43	16	4	2	1	0	#	2125341	0	-1	0	802	1	2	1	2	5	3	4	1	460	2345	1885	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1265	1465	1905	2345	2795	2925	3025	2026.5	1891.4	0	-1	6365	-1	-1	0	0	0
43	17	4	2	1	0	#	2125341	1	-1	0	709	2	2	1	2	5	3	4	1	925	1780	855	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1635	1755	1885	2000	2130	2265	2370	2026.5	1891.4	0	-1	5705	-1	-1	0	0	0
43	18	4	2	1	0	$	3412151	1	-1	0	925	2	3	4	1	2	1	5	1	455	1455	1000	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1380	1510	1660	1775	2085	2160	2275	2026.5	1891.4	0	-1	5595	-1	-1	0	0	0
43	19	4	2	1	0	$	3412151	0	-1	0	733	7	3	4	1	2	1	5	1	605	1675	1070	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1340	1485	1670	1820	2080	2190	2315	2026.5	1891.4	0	-1	5625	-1	-1	0	0	0
43	20	4	2	1	0	$	3412151	1	-1	0	923	7	3	4	1	2	1	5	1	500	2320	1820	1	0	0	3	4	2	3	2	5	1	2	2	2	2	2	2	2	1425	1575	1840	2870	2970	3005	3030	2026.5	1891.4	0	-1	6460	-1	-1	0	0	0
43	21	4	2	0	0	%	3435125	0	-1	0	680	3	3	4	3	5	1	2	5	850	3325	2475	0	0	1	3	4	3	5	1	2	5	2	2	2	2	2	2	2	1530	1660	2570	2840	3455	3640	3910	2026.5	1891.4	0	-1	7220	-1	-1	0	0	0
43	22	4	2	1	0	#	2125341	0	-1	0	848	3	2	1	2	5	3	4	1	505	1685	1180	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1355	1520	1720	1905	2115	2295	2455	2026.5	1891.4	0	-1	5750	-1	-1	0	0	0
43	23	4	2	0	0	%	3425212	0	-1	0	765	7	3	4	2	5	2	1	2	740	2255	1515	0	0	1	3	4	2	5	2	1	2	2	2	2	2	2	2	2	1505	1715	1905	2140	2420	2695	2885	2026.5	1891.4	0	-1	6235	-1	-1	0	0	0
43	24	4	2	0	0	%	3435125	0	-1	0	680	3	3	4	3	5	1	2	5	835	3120	2285	0	0	1	3	4	3	5	1	2	5	2	2	2	2	2	2	2	1515	2035	2305	2655	3235	3495	3695	2026.5	1891.4	0	-1	7015	-1	-1	0	0	0
44	1	4	2	1	0	#	2125341	1	-1	0	620	7	2	1	2	5	3	4	1	420	1335	915	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1040	1180	1305	1455	1605	1755	1855	2026.5	1891.4	0	-1	5170	-1	-1	0	0	0
44	2	4	2	1	0	#	2125341	0	-1	0	892	3	2	1	2	5	3	4	1	530	1725	1195	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1425	1630	1790	2060	2260	2420	2505	2026.5	1891.4	0	-1	5835	-1	-1	0	0	0
44	3	4	2	1	0	$	3412151	0	-1	0	822	3	3	4	1	2	1	5	1	590	2000	1410	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1415	1560	1750	1960	2425	2570	2745	2026.5	1891.4	0	-1	6040	-1	-1	0	0	0
44	4	4	2	0	0	%	5415232	0	-1	0	774	3	5	4	1	5	2	3	2	860	3030	2170	0	0	1	5	4	1	5	2	3	2	2	2	2	2	2	2	2	1635	1970	2300	2795	3115	3445	3670	2026.5	1891.4	0	-1	7020	-1	-1	0	0	0
44	5	4	2	1	0	$	3412151	0	-1	0	622	7	3	4	1	2	1	5	1	590	1765	1175	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1215	1375	1620	1760	2015	2130	2290	2026.5	1891.4	0	-1	5605	-1	-1	0	0	0
44	6	4	2	0	0	%	5415232	0	-1	0	774	3	5	4	1	5	2	3	2	780	2605	1825	0	0	1	5	4	1	5	2	3	2	2	2	2	2	2	2	2	1555	1830	2090	2350	2690	3075	3270	2026.5	1891.4	0	-1	6595	-1	-1	0	0	0
44	7	4	2	0	0	%	5453231	0	-1	0	737	1	5	4	5	3	2	3	1	765	4100	3335	0	0	1	5	4	5	3	2	3	1	2	2	2	2	2	2	2	1505	2160	2675	3175	3700	4250	4730	2026.5	1891.4	0	-1	8055	-1	-1	0	0	0
44	8	4	2	1	0	$	3412151	1	-1	0	829	7	3	4	1	2	1	5	1	515	1965	1450	1	0	0	3	4	1	2	2	4	1	2	2	2	2	2	2	2	1345	1480	1610	1700	2410	2520	2710	2026.5	1891.4	0	-1	6010	-1	-1	0	0	0
44	9	4	2	1	1	$	3412151	0	4	4	917	7	3	4	1	2	4	5	1	650	3030	2380	0	0	1	3	4	1	2	4	5	1	2	2	2	2	2	2	2	1570	1715	1985	2140	3450	3665	3825	2026.5	1891.4	0	-1	7165	-1	-1	0	0	0
44	10	4	2	0	0	%	5424315	0	-1	0	650	2	5	4	2	4	3	1	5	610	2520	1910	0	0	1	5	4	2	4	3	1	5	2	2	2	2	2	2	2	1260	1515	1830	2155	2475	2765	3060	2026.5	1891.4	0	-1	6385	-1	-1	0	0	0
44	11	4	2	0	0	%	2532421	0	-1	0	904	2	2	5	3	2	4	2	1	785	2820	2035	0	0	1	2	5	3	2	4	2	1	2	2	2	2	2	2	2	1690	1840	2180	2425	2825	3335	3625	2026.5	1891.4	0	-1	6940	-1	-1	0	0	0
44	12	4	2	1	0	#	2125341	0	-1	0	616	2	2	1	2	5	3	4	1	555	2310	1755	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1175	1325	1685	1925	2200	2375	2840	2026.5	1891.4	0	-1	6145	-1	-1	0	0	0
44	13	4	2	1	0	#	2125341	0	-1	0	616	2	2	1	2	5	3	4	1	495	1665	1170	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1115	1280	1535	1760	1965	2095	2200	2026.5	1891.4	0	-1	5500	-1	-1	0	0	0
44	14	4	2	1	0	$	3412151	1	-1	0	829	7	3	4	1	2	1	5	1	730	1700	970	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1560	1685	1855	1950	2225	2320	2445	2026.5	1891.4	0	-1	5745	-1	-1	0	0	0
44	15	4	2	1	0	$	3412151	1	-1	0	724	2	3	4	1	2	1	5	1	490	1730	1240	1	0	0	3	4	2	1	5	1	1	2	2	2	2	2	2	2	1215	1345	1575	1770	1855	1970	2350	2026.5	1891.4	0	-1	5670	-1	-1	0	0	0
44	16	4	2	0	0	%	5415232	0	-1	0	774	3	5	4	1	5	2	3	2	1195	3175	1980	0	0	1	5	4	1	5	2	3	2	2	2	2	2	2	2	2	1970	2235	2475	2850	3255	3660	3845	2026.5	1891.4	0	-1	7165	-1	-1	0	0	0
44	17	4	2	0	0	%	5424315	0	-1	0	650	2	5	4	2	4	3	1	5	655	2345	1690	0	0	1	5	4	2	4	3	1	5	2	2	2	2	2	2	2	1305	1550	1830	2110	2380	2625	2880	2026.5	1891.4	0	-1	6210	-1	-1	0	0	0
44	18	4	2	1	0	#	2125341	1	-1	0	883	3	2	1	2	5	3	4	1	605	1510	905	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1490	1630	1760	1885	2030	2170	2280	2026.5	1891.4	0	-1	5610	-1	-1	0	0	0
44	19	4	2	1	0	$	3412151	1	-1	0	891	3	3	4	1	2	1	5	1	415	1290	875	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1310	1435	1595	1680	1890	1985	2105	2026.5	1891.4	0	-1	5400	-1	-1	0	0	0
44	20	4	2	1	0	#	2125341	1	-1	0	866	1	2	1	2	5	3	4	1	380	1285	905	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1250	1410	1540	1665	1800	1945	2035	2026.5	1891.4	0	-1	5370	-1	-1	0	0	0
44	21	4	2	0	0	%	2141513	0	-1	0	982	7	2	1	4	1	5	1	3	645	2480	1835	0	0	1	2	1	4	1	5	1	3	2	2	2	2	2	2	2	1630	1805	2155	2405	2750	3020	3365	2026.5	1891.4	0	-1	6680	-1	-1	0	0	0
44	22	4	2	0	0	%	2141513	0	-1	0	982	7	2	1	4	1	5	1	3	675	2625	1950	0	0	1	2	1	4	1	5	1	3	2	2	2	2	2	2	2	1660	1805	2125	2400	2730	3170	3485	2026.5	1891.4	0	-1	6825	-1	-1	0	0	0
44	23	4	2	1	0	$	3412151	1	-1	0	724	2	3	4	1	2	1	5	1	510	1340	830	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1235	1360	1485	1575	1755	1865	1970	2026.5	1891.4	0	-1	5280	-1	-1	0	0	0
44	24	4	2	1	0	#	2125341	0	-1	0	616	2	2	1	2	5	3	4	1	525	1880	1355	0	0	3	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1145	1270	1570	1815	2060	2225	2400	2026.5	1891.4	0	-1	5715	-1	-1	0	0	0
45	1	4	2	0	0	%	5424315	0	-1	0	650	2	5	4	2	4	3	1	5	1380	3125	1745	0	0	1	5	4	2	4	3	1	5	2	2	2	2	2	2	2	2030	2245	2560	2775	3125	3360	3675	2026.5	1891.4	0	-1	6990	-1	-1	0	0	0
45	2	4	2	1	1	$	3412151	0	2	3	784	2	3	4	3	2	1	5	1	460	2475	2015	0	0	1	3	4	3	2	1	5	1	2	2	2	2	2	2	2	1245	1420	2335	2535	2830	2995	3140	2026.5	1891.4	0	-1	6475	-1	-1	0	0	0
45	3	4	2	1	0	$	3412151	0	-1	0	738	2	3	4	1	2	1	5	1	510	1735	1225	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1250	1395	1810	1955	2185	2260	2385	2026.5	1891.4	0	-1	5690	-1	-1	0	0	0
45	4	4	2	1	0	$	3412151	0	-1	0	822	3	3	4	1	2	1	5	1	470	1865	1395	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1295	1425	1590	1805	2040	2210	2595	2026.5	1891.4	0	-1	5905	-1	-1	0	0	0
45	5	4	2	1	0	#	2125341	0	-1	0	933	1	2	1	2	5	3	4	1	505	3035	2530	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1440	1825	2185	2580	2990	3450	3850	2026.5	1891.4	0	-1	7185	-1	-1	0	0	0
45	6	4	2	1	0	#	2125341	0	-1	0	933	1	2	1	2	5	3	4	1	490	2145	1655	0	0	1	2	1	2	5	3	4	1	2	2	2	2	2	2	2	1425	1580	1935	2540	2750	2875	2960	2026.5	1891.4	0	-1	6295	-1	-1	0	0	0
45	7	4	2	1	0	$	3412151	1	-1	0	891	3	3	4	1	2	1	5	1	405	1980	1575	0	0	2	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1300	1450	2050	2220	2515	2630	2765	2026.5	1891.4	0	-1	6090	-1	-1	0	0	0
45	8	4	2	0	0	%	5352431	0	-1	0	931	1	5	3	5	2	4	3	1	505	3720	3215	0	0	1	5	3	5	2	4	3	1	2	2	2	2	2	2	2	1440	2010	2590	3100	3660	4140	4545	2026.5	1891.4	0	-1	7870	-1	-1	0	0	0
45	9	4	2	0	0	%	2532421	0	-1	0	904	2	2	5	3	2	4	2	1	810	2560	1750	0	0	1	2	5	3	2	4	2	1	2	2	2	2	2	2	2	1715	1930	2215	2495	2900	3155	3350	2026.5	1891.4	0	-1	6680	-1	-1	0	0	0
45	10	4	2	1	0	$	3412151	1	-1	0	891	3	3	4	1	2	1	5	1	425	1310	885	0	0	3	3	4	1	2	1	5	1	2	2	2	2	2	2	2	1320	1445	1570	1695	1895	2000	2110	2026.5	1891.4	0	-1	5420	-1	-1	0	0	0
